,ContainerName,ContainerId,Containers,Well Index,Name,Aliquot ID,Volume,incubation_temp,AccuRapid-Ecoli-Extract-Mix:MasterMix,AccuRapid-Ecoli-Extract-Mix:Volume,AccuRapid-Ecoli-Extract-Mix:Kind,AccuRapid-Master-Mix:MasterMix,AccuRapid-Master-Mix:Volume,AccuRapid-Master-Mix:Kind,source,Activity-Assay-Master-Mix:LigandMix,Activity-Assay-Master-Mix:Volume,Activity-Assay-Master-Mix:Kind,PCR-H2O:Water,PCR-H2O:Volume,PCR-H2O:Kind
24,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),24,,aq1gfc639k8q5xv,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gf8fcm363j99:0,,,,,,
25,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),25,,aq1gfc639k8q5xx,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gf8fcm363j99:1,,,,,,
26,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),26,,aq1gfc639k9uc3w,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gf8fcm363j99:2,,,,,,
27,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),27,,aq1gfc639k9uc3y,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gf8fcm363j99:3,,,,,,
28,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),28,,aq1gfc639k9uc42,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gf8fcm363j99:4,,,,,,
29,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),29,,aq1gfc639kayj7y,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gf8fcm363j99:5,,,,,,
30,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),30,,aq1gfc639kayj82,30.0,,,,,,,,,,,,,,
31,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),31,,aq1gfc639kayj84,30.0,,,,,,,,,,,,,,
32,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),32,,aq1gfc639kc4rbz,30.0,,,,,,,,,,,,,,
33,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),33,,aq1gfc639kc4rc3,30.0,,,,,,,,,,,,,,
